Id,SalePrice
2735,137141.5753378072
2736,148828.80750315232
2737,118229.60373862239
2738,128656.82651947642
2739,158919.76173466782
2740,138397.77067182757
2741,152779.43246153923
2742,165957.0362994754
2743,153082.64902242506
2744,154589.0578942453
2745,137083.90936082054
2746,124149.39847409389
2747,155504.19133519637
2748,125655.73790844706
2749,148849.10561578796
2750,130986.46901359379
2751,145198.68493289227
2752,177687.8978960016
2753,130986.46901359379
2754,174228.31836551416
2755,119285.15029620081
2756,102646.96449165205
2757,86543.74013460478
2758,103318.24673735742
2759,141612.93563641096
2760,123750.44408436364
2761,148534.4415938245
2762,134660.20507731728
2763,172278.6444212473
2764,153407.09446862852
2765,263616.38412591605
2766,123692.98238367443
2767,89232.82285048626
2768,107167.13914625907
2769,137883.97607316507
2770,134122.03544642896
2771,124403.50572475744
2772,114672.27332889834
2773,176237.70122972332
2774,130293.00983821566
2775,112205.54239710301
2776,129709.93279118986
2777,127217.23141502505
2778,112200.94112605057
2779,117000.37296870857
2780,121336.39096094908
2781,102933.40595976292
2782,130986.46901359379
2783,115891.85407341602
2784,118468.7699608028
2785,147336.5105383495
2786,85690.51261816086
2787,116423.5855659405
2788,96940.78114094869
2789,167683.02010044403
2790,109000.53885558108
2791,130986.46901359379
2792,74523.5938050047
2793,143230.72978761786
2794,96281.73040388279
2795,111256.34826805271
2796,92394.54811798189
2797,146753.97832275167
2798,148355.21529455646
2799,116745.68751584394
2800,79184.28649745107
2801,101212.09311432825
2802,139808.06528562913
2803,136971.13202595574
2804,130986.46901359379
2805,101679.9628325807
2806,98877.1122164514
2807,142947.16349217895
2808,155459.2625308628
2809,130986.46901359379
2810,144411.80448550775
2811,176920.56212068227
2812,160445.3523513553
2813,132878.66846220937
2814,127703.09190226924
2815,83278.68071307987
2816,204368.51342990831
2817,169558.04567251384
2818,130986.46901359379
2819,143822.86652749983
2820,144672.19729903972
2821,123011.3851239518
2822,190281.16937451702
2823,218093.67904954456
2824,166815.80736419486
2825,194268.00321663544
2826,134068.70770841968
2827,133229.268385384
2828,231092.4271862539
2829,198234.9313738306
2830,229901.0067794102
2831,183709.1882168661
2832,249900.83783290634
2833,282152.94119424885
2834,192848.12554754782
2835,202515.45698218624
2836,195298.0428998836
2837,175169.1438251684
2838,146572.4272373754
2839,190694.09174515784
2840,208461.55770276376
2841,194950.8063178595
2842,222935.85744199943
2843,140927.98509632685
2844,176408.04278670397
2845,121992.418307677
2846,194731.5434870092
2847,198951.97790975365
2848,233048.2245424113
2849,198366.74478177726
2850,264221.4553932332
2851,201188.1615785378
2852,237674.3998822142
2853,230753.7191089874
2854,136600.6538360592
2855,201589.37530756774
2856,191460.71788454766
2857,179344.56245792747
2858,189192.76876794497
2859,130986.46901359379
2860,132961.19135286333
2861,140673.92889976612
2862,186178.60870003756
2863,130986.46901359379
2864,246879.8875142646
2865,153418.9453364778
2866,134002.74877899725
2867,112415.90403031347
2868,91385.7132114509
2869,122348.2446689649
2870,128220.39664148491
2871,130986.46901359379
2872,61980.64564114825
2873,113240.67271121917
2874,133821.65661925948
2875,117531.5859660965
2876,160813.618951358
2877,140852.74099248546
2878,141676.2899295549
2879,152354.13630277864
2880,116698.37831907536
2881,180695.17273543178
2882,157526.56347860896
2883,205731.1126190642
2884,188454.8127136832
2885,181596.780362269
2886,231725.1437863593
2887,99706.33329301677
2888,134945.99208647016
2889,76922.62995505265
2890,95613.75498510191
2891,133926.47632136705
2892,75437.59802728445
2893,90281.2388572504
2894,80796.76245173947
2895,259323.03625683777
2896,237163.36732910192
2897,187310.39507692392
2898,142674.4992317576
2899,202039.7463024213
2900,155902.1471786002
2901,213308.04787089568
2902,168416.71575180697
2903,299521.357619716
2904,379038.62948005454
2905,88718.09649858967
2906,146303.17262280924
2907,114907.31184358773
2908,134475.27473017664
2909,145649.28211751257
2910,81308.32343213282
2911,81500.8567051258
2912,152465.9108158936
2913,77756.74916070707
2914,88578.68570166407
2915,88882.5596656299
2916,81396.77008184437
2917,156183.40734398476
2918,130986.46901359379
2919,213079.92444288958
